"","countrycode","frequencies","econdata","climdata","Estimate","StandardError","Variance","high95","low95","lowsignificant","unfilteredsignificant","signlofreq","signunfilt","sign","filters","category","Category","CoeffDifferents","iso_a3","absestimate","continent","invse"
"1316","CAF",10,"wb","UDel",0.155310922988799,0.117329865541585,0.0137662973480065,0.347731902476999,-0.0371100564994012,0,0,1,0,0,"10 years","intensifying","intensifying",0,"CAF",0.155310922988799,"Africa",8.52297916974574
"1744","CAF",15,"wb","UDel",0.0510631635735844,0.120731682994523,0.01457613927869,0.249063123684602,-0.146936796537433,0,0,1,0,0,"15 years","intensifying","intensifying",0,"CAF",0.0510631635735844,"Africa",8.28282995148311
"33","CAN",0,"wb","UDel",0.00348762860449719,0.0072653032779139,5.27846317200664e-05,0.015402725980276,-0.0084274687712816,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"CAN",0.00348762860449719,"Americas",137.640503327637
"461","CAN",3,"wb","UDel",0.00406505657366174,0.00780964774808612,6.09905979491867e-05,0.016872878880523,-0.0087427657331995,0,0,0,1,0,"3 years","intensifying","intensifying",0,"CAN",0.00406505657366174,"Americas",128.046748362635
"889","CAN",5,"wb","UDel",0.0149295523634032,0.0121505369327682,0.000147635547754563,0.034856432933143,-0.0049973282063366,0,0,0,1,0,"5 years","intensifying","intensifying",0,"CAN",0.0149295523634032,"Americas",82.3008897082688
"1317","CAN",10,"wb","UDel",-0.0265991766303237,0.0245434350855913,0.000602380205800633,0.0136520569100461,-0.0668504101706934,0,0,0,1,0,"10 years","intensifying","intensifying",0,"CAN",0.0265991766303237,"Americas",40.744092932088
"34","CHE",0,"wb","UDel",-0.000878687804783238,0.00628222510995237,3.94663523321161e-05,0.00942416137553865,-0.0111815369851051,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"CHE",0.000878687804783238,"Europe",159.179268889265
"462","CHE",3,"wb","UDel",0.00139746168070931,0.00784614091877557,6.15619273172843e-05,0.0142651327875012,-0.0114702094260826,0,0,0,0,1,"3 years","intensifying","intensifying",0,"CHE",0.00139746168070931,"Europe",127.451190381635
"890","CHE",5,"wb","UDel",-0.00382073346112681,0.0121796440640932,0.000148343729528,0.016153882803986,-0.0237953497262396,0,0,0,0,1,"5 years","intensifying","intensifying",0,"CHE",0.00382073346112681,"Europe",82.1042055693648
"1318","CHE",10,"wb","UDel",-0.00822394580042994,0.0146708337040132,0.000215233361570811,0.0158362214741518,-0.0322841130750117,0,0,0,0,1,"10 years","intensifying","intensifying",0,"CHE",0.00822394580042994,"Europe",68.1624521261152
"1746","CHE",15,"wb","UDel",-0.0113660397722222,0.0349991917269191,0.00122494342153764,0.0460326346599251,-0.0687647142043696,0,0,0,0,1,"15 years","intensifying","intensifying",0,"CHE",0.0113660397722222,"Europe",28.5720884014263
"35","CHL",0,"wb","UDel",0.0032476945314735,0.0160806739440028,0.000258588074493332,0.0296199997996382,-0.0231246107366911,0,0,0,1,0,"Unfiltered","converging","converging",0,"CHL",0.0032476945314735,"Americas",62.1864483716457
"463","CHL",3,"wb","UDel",0.0154183021982945,0.0221705733480899,0.000491534322583035,0.0517780424891619,-0.020941438092573,0,0,0,1,0,"3 years","converging","converging",0,"CHL",0.0154183021982945,"Americas",45.1048326220284
"891","CHL",5,"wb","UDel",0.0461696360650439,0.0222314163212638,0.000494235871649356,0.0826291588319166,0.00971011329817124,0,0,0,1,0,"5 years","converging","converging",0,"CHL",0.0461696360650439,"Americas",44.9813896491841
"1319","CHL",10,"wb","UDel",0.0113277140264222,0.0540434514907708,0.00292069464903529,0.0999589744712863,-0.0773035464184418,0,0,0,1,0,"10 years","converging","converging",0,"CHL",0.0113277140264222,"Americas",18.5036294391888
"1747","CHL",15,"wb","UDel",-0.00302922565155352,0.0517519696593935,0.00267826636362678,0.0818440045898518,-0.0879024558929588,0,0,0,1,0,"15 years","converging","converging",0,"CHL",0.00302922565155352,"Americas",19.3229360463286
"36","CHN",0,"wb","UDel",-0.00434993256560576,0.0239002871284088,0.000571223724820383,0.0348465383249846,-0.0435464034561962,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"CHN",0.00434993256560576,"Asia",41.8405015231538
"464","CHN",3,"wb","UDel",-0.0581858396421064,0.0369743029096367,0.00136709907565357,0.0024520171296978,-0.118823696413911,0,0,0,0,1,"3 years","intensifying","intensifying",0,"CHN",0.0581858396421064,"Asia",27.0458107741463
"892","CHN",5,"wb","UDel",-0.0855164777182579,0.0514728110944777,0.00264945028196779,-0.00110106752331453,-0.169931887913201,0,0,0,0,1,"5 years","intensifying","intensifying",0,"CHN",0.0855164777182579,"Asia",19.4277324035113
"1320","CHN",10,"wb","UDel",-0.055457802223333,0.04656847954394,0.00216862328703436,0.0209145042287286,-0.131830108675395,0,0,0,0,1,"10 years","intensifying","intensifying",0,"CHN",0.055457802223333,"Asia",21.4737524135063
"1748","CHN",15,"wb","UDel",-0.0677782048884264,0.056714097984146,0.00321648891015532,0.0252329158055731,-0.160789325582426,0,0,0,0,1,"15 years","intensifying","intensifying",0,"CHN",0.0677782048884264,"Asia",17.6323001783356
"37","CIV",0,"wb","UDel",0.000728817508691917,0.0261800925612739,0.000685397246516867,0.043664169309181,-0.0422065342917972,0,0,1,1,1,"Unfiltered","intensifying","intensifying",0,"CIV",0.000728817508691917,"Africa",38.1969619725188
"465","CIV",3,"wb","UDel",-0.0214315780782845,0.0260875489619196,0.00068056021084055,0.0213520022192636,-0.0642151583758326,0,0,1,1,1,"3 years","intensifying","intensifying",0,"CIV",0.0214315780782845,"Africa",38.3324627951717
"893","CIV",5,"wb","UDel",0.00965058563346297,0.0577227896582771,0.0033319204459337,0.104315960673037,-0.0850147894061115,0,0,1,1,1,"5 years","intensifying","intensifying",0,"CIV",0.00965058563346297,"Africa",17.3241800321861
"1321","CIV",10,"wb","UDel",0.0249396470712753,0.0763794216083447,0.00583381604522528,0.150201898508961,-0.10032260436641,0,0,1,1,1,"10 years","intensifying","intensifying",0,"CIV",0.0249396470712753,"Africa",13.0925317178724
"1749","CIV",15,"wb","UDel",0.0199197162223998,0.135686834445535,0.01841091704185,0.242446124713077,-0.202606692268277,0,0,1,1,1,"15 years","intensifying","intensifying",0,"CIV",0.0199197162223998,"Africa",7.36991178316127
"38","CMR",0,"wb","UDel",-0.0158597813002024,0.0259487264755561,0.000673336405703226,0.0266961301197096,-0.0584156927201144,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"CMR",0.0158597813002024,"Africa",38.5375367435472
"466","CMR",3,"wb","UDel",0.00156256644871159,0.0234290820151304,0.000548921884071707,0.0399862609535254,-0.0368611280561023,0,0,1,0,0,"3 years","intensifying","intensifying",0,"CMR",0.00156256644871159,"Africa",42.6819966464842
"894","CMR",5,"wb","UDel",0.0401482930243737,0.0392494858734472,0.00154052214132993,0.104517449856827,-0.0242208638080796,0,0,1,0,0,"5 years","intensifying","intensifying",0,"CMR",0.0401482930243737,"Africa",25.478040737255
"1322","CMR",10,"wb","UDel",0.0638592508261592,0.0501948169367327,0.0025195196473121,0.146178750602401,-0.0184602489500823,0,0,1,0,0,"10 years","intensifying","intensifying",0,"CMR",0.0638592508261592,"Africa",19.9223756759674
"1750","CMR",15,"wb","UDel",0.102410301799195,0.0626544288977993,0.00392557746050939,0.205163565191586,-0.00034296159319612,0,0,1,0,0,"15 years","intensifying","intensifying",0,"CMR",0.102410301799195,"Africa",15.9605636439713
"40","COG",0,"wb","UDel",-0.0405118183335077,0.0289211308870869,0.000836431811788012,0.00691883632131484,-0.0879424729883302,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"COG",0.0405118183335077,"Africa",34.5767945210778
"468","COG",3,"wb","UDel",-0.0554341832519051,0.0310791362191839,0.000965912708130586,-0.00446439985244355,-0.106403966651367,0,0,0,0,1,"3 years","intensifying","intensifying",0,"COG",0.0554341832519051,"Africa",32.1759264140276
"896","COG",5,"wb","UDel",-0.11224453022591,0.0613282533029305,0.00376115465318841,-0.0116661948091042,-0.212822865642716,0,0,0,0,1,"5 years","intensifying","intensifying",0,"COG",0.11224453022591,"Africa",16.3056983713608
"1324","COG",10,"wb","UDel",-0.132263919575789,0.0942055992134128,0.00887469492315816,0.0222332631342078,-0.286761102285786,0,0,0,0,1,"10 years","intensifying","intensifying",0,"COG",0.132263919575789,"Africa",10.6150802961786
"1752","COG",15,"wb","UDel",-0.124527091839008,0.107063234824295,0.0114625362510421,0.0510566132728356,-0.300110796950852,0,0,0,0,1,"15 years","intensifying","intensifying",0,"COG",0.124527091839008,"Africa",9.34027448022782
"41","COL",0,"wb","UDel",0.00384211544554611,0.0105526333480467,0.000111358070578307,0.0211484341363427,-0.0134642032452505,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"COL",0.00384211544554611,"Americas",94.7630763827402
"469","COL",3,"wb","UDel",-0.0016600865598548,0.013585348751442,0.000184561700698307,0.0206198853925101,-0.0239400585122197,0,0,0,1,0,"3 years","intensifying","intensifying",0,"COL",0.0016600865598548,"Americas",73.6087102580901
"897","COL",5,"wb","UDel",-0.0159654460103576,0.0277880406345312,0.000772175202306359,0.0296069406302736,-0.0615378326509889,0,0,0,1,0,"5 years","intensifying","intensifying",0,"COL",0.0159654460103576,"Americas",35.9867042499331
"1325","COL",10,"wb","UDel",-0.0393433836292409,0.0289019900884408,0.000835325031072331,0.00805588011580204,-0.0867426473742839,0,0,0,1,0,"10 years","intensifying","intensifying",0,"COL",0.0393433836292409,"Americas",34.5996935484364
"1753","COL",15,"wb","UDel",-0.0540944986576729,0.0499722340587629,0.00249722417682379,0.0278599651986983,-0.136048962514044,0,0,0,1,0,"15 years","intensifying","intensifying",0,"COL",0.0540944986576729,"Americas",20.0111125475016
"42","COM",0,"wb","UDel",-0.0160499639428244,0.0143476134524555,0.000205854011781082,0.00748012211920265,-0.0395800500048514,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"COM",0.0160499639428244,"Africa",69.6980026200007
"470","COM",3,"wb","UDel",-0.0233775408598765,0.0130709997486069,0.000170851034428082,-0.00194110127216113,-0.0448139804475918,0,0,0,0,1,"3 years","intensifying","intensifying",0,"COM",0.0233775408598765,"Africa",76.5052420803985
"898","COM",5,"wb","UDel",-0.0199810898278719,0.0146354132572946,0.000214195321211796,0.00402098791409133,-0.0439831675698351,0,0,0,0,1,"5 years","intensifying","intensifying",0,"COM",0.0199810898278719,"Africa",68.3274180523448
"1326","COM",10,"wb","UDel",-0.0232070571849086,0.0178100572215632,0.000317198138235356,0.00600143665845502,-0.0524155510282723,0,0,0,0,1,"10 years","intensifying","intensifying",0,"COM",0.0232070571849086,"Africa",56.148050933226
"1754","COM",15,"wb","UDel",-0.0210583293445527,0.022026387897728,0.000485161763821179,0.0150649468077213,-0.0571816054968266,0,0,0,0,1,"15 years","intensifying","intensifying",0,"COM",0.0210583293445527,"Africa",45.4000903208986
"43","CPV",0,"wb","UDel",-0.00584623978255087,0.0164543476333924,0.000270745556040527,0.0211388903362127,-0.0328313699013145,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"CPV",0.00584623978255087,"Africa",60.7742113075696
"471","CPV",3,"wb","UDel",-0.00663265589665411,0.0171128923564486,0.000292851084803399,0.0214324875679217,-0.0346977993612299,0,0,0,0,1,"3 years","intensifying","intensifying",0,"CPV",0.00663265589665411,"Africa",58.4354753814115
"899","CPV",5,"wb","UDel",-0.0135586144710763,0.0170053686211979,0.000289182561942822,0.0143301900676882,-0.0414474190098408,0,0,0,0,1,"5 years","intensifying","intensifying",0,"CPV",0.0135586144710763,"Africa",58.8049587324711
"1327","CPV",10,"wb","UDel",-0.0224116949022204,0.0257281025973092,0.000661935263257666,0.0197823933573666,-0.0646057831618075,0,0,0,0,1,"10 years","intensifying","intensifying",0,"CPV",0.0224116949022204,"Africa",38.8680042073755
"1755","CPV",15,"wb","UDel",-0.0371441472664922,0.0354355309951125,0.00125567685690558,0.0209701235654923,-0.0952584180984767,0,0,0,0,1,"15 years","intensifying","intensifying",0,"CPV",0.0371441472664922,"Africa",28.2202628807207
"44","CRI",0,"wb","UDel",-0.01327816075331,0.0115935385489514,0.000134410136086022,0.00573524246697029,-0.0322915639735903,1,0,0,0,1,"Unfiltered","intensifying_stat","intensifying",1,"CRI",0.01327816075331,"Americas",86.2549424213928
"472","CRI",3,"wb","UDel",-0.0145283945817569,0.0145545905831164,0.000211836107042141,0.00934113397455405,-0.0383979231380678,1,0,0,0,1,"3 years","intensifying_stat","intensifying",1,"CRI",0.0145283945817569,"Americas",68.706845052723
"900","CRI",5,"wb","UDel",-0.0313625959916801,0.0184287695194882,0.000339619546002418,-0.00113941397971938,-0.0615857780036407,1,0,0,0,1,"5 years","intensifying_stat","intensifying",1,"CRI",0.0313625959916801,"Americas",54.2629826121875
"1328","CRI",10,"wb","UDel",-0.047550669191329,0.0234010679897476,0.00054760998306079,-0.0091729176881429,-0.085928420694515,1,0,0,0,1,"10 years","intensifying_stat","intensifying",1,"CRI",0.047550669191329,"Americas",42.733092371601
"1756","CRI",15,"wb","UDel",-0.0860270637826752,0.0345872206186901,0.00119627583012594,-0.0293040219680235,-0.142750105597327,1,0,0,0,1,"15 years","intensifying_stat","intensifying",1,"CRI",0.0860270637826752,"Americas",28.9124127961767
"45","CUB",0,"wb","UDel",-0.0200621126554464,0.033875618954131,0.00114755755952548,0.0354939024293284,-0.0756181277402212,1,0,0,0,1,"Unfiltered","intensifying_stat","intensifying",1,"CUB",0.0200621126554464,"Americas",29.5197558265738
"473","CUB",3,"wb","UDel",-0.0236532140589181,0.0274342796745286,0.000752639701260252,0.0213390046073088,-0.068645432725145,1,0,0,0,1,"3 years","intensifying_stat","intensifying",1,"CUB",0.0236532140589181,"Americas",36.4507474540493
"901","CUB",5,"wb","UDel",-0.0121605405649503,0.0304524705476637,0.000927352962456326,0.0377815111332182,-0.0621025922631187,1,0,0,0,1,"5 years","intensifying_stat","intensifying",1,"CUB",0.0121605405649503,"Americas",32.8380581941559
"1329","CUB",10,"wb","UDel",-0.0689026722726257,0.0563990686489688,0.0031808549444711,0.0235918003116831,-0.161397144856935,1,0,0,0,1,"10 years","intensifying_stat","intensifying",1,"CUB",0.0689026722726257,"Americas",17.7307892480293
"1757","CUB",15,"wb","UDel",-0.224644313366924,0.0905456292977279,0.00819851098492157,-0.0761494813186506,-0.373139145415198,1,0,0,0,1,"15 years","intensifying_stat","intensifying",1,"CUB",0.224644313366924,"Americas",11.0441553916628
"48","CYP",0,"wb","UDel",-8.50319141231839e-06,0.00978780992135959,9.58012230566651e-05,0.0160435050796174,-0.016060511462442,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"CYP",8.50319141231839e-06,"Asia",102.167901505498
"476","CYP",3,"wb","UDel",-0.00054033753222357,0.0126529568319063,0.000160097316590083,0.0202105116721027,-0.0212911867365498,0,0,1,0,0,"3 years","intensifying","intensifying",0,"CYP",0.00054033753222357,"Asia",79.0329101161838
"904","CYP",5,"wb","UDel",0.0132457086197064,0.0162411222530462,0.000263774052038392,0.0398811491147022,-0.0133897318752893,0,0,1,0,0,"5 years","intensifying","intensifying",0,"CYP",0.0132457086197064,"Asia",61.572099785927
"1332","CYP",10,"wb","UDel",0.0411632765613833,0.0209261536702855,0.000437903907432403,0.0754821685806515,0.00684438454211508,0,0,1,0,0,"10 years","intensifying","intensifying",0,"CYP",0.0411632765613833,"Asia",47.7870905354179
"1760","CYP",15,"wb","UDel",0.050214171078747,0.0311202153575284,0.000968467803898947,0.101251324265094,-0.00082298210759961,0,0,1,0,0,"15 years","intensifying","intensifying",0,"CYP",0.050214171078747,"Asia",32.1334537216847
"50","DEU",0,"wb","UDel",0.00193256498745694,0.00473718276343811,2.24409005342151e-05,0.00970154471949543,-0.00583641474458156,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"DEU",0.00193256498745694,"Europe",211.095929783007
"478","DEU",3,"wb","UDel",0.00200250817865775,0.00541898910291954,2.93654428975607e-05,0.0108896503074458,-0.00688463395013029,0,0,0,1,0,"3 years","intensifying","intensifying",0,"DEU",0.00200250817865775,"Europe",184.536263315466
"906","DEU",5,"wb","UDel",-0.00138592959456266,0.00507279597651162,2.57332590193125e-05,0.0069334558069164,-0.00970531499604171,0,0,0,1,0,"5 years","intensifying","intensifying",0,"DEU",0.00138592959456266,"Europe",197.129946607406
"1334","DEU",10,"wb","UDel",-0.001083636628388,0.0106676997439143,0.00011379981782631,0.0164113909516315,-0.0185786642084075,0,0,0,1,0,"10 years","intensifying","intensifying",0,"DEU",0.001083636628388,"Europe",93.7409210988034
"1762","DEU",15,"wb","UDel",-0.00787611092127896,0.017908693262474,0.000320721294369382,0.0214941460291784,-0.0372463678717363,0,0,0,1,0,"15 years","intensifying","intensifying",0,"DEU",0.00787611092127896,"Europe",55.8388032752455
"53","DNK",0,"wb","UDel",-0.000134705220107012,0.00406963462494976,1.656192598059e-05,0.0065394955648106,-0.00680890600502462,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"DNK",0.000134705220107012,"Europe",245.722304864738
"481","DNK",3,"wb","UDel",-0.00152126579889343,0.0046320301283224,2.14557031096864e-05,0.0060752636115553,-0.00911779520934216,0,0,0,0,1,"3 years","intensifying","intensifying",0,"DNK",0.00152126579889343,"Europe",215.88806037455
"909","DNK",5,"wb","UDel",-0.00325485772907562,0.00485293363806775,2.35509648954895e-05,0.0047039534373555,-0.0112136688955067,0,0,0,0,1,"5 years","intensifying","intensifying",0,"DNK",0.00325485772907562,"Europe",206.060926149025
"1337","DNK",10,"wb","UDel",-0.0089715911290607,0.00801060789361774,6.41698388252908e-05,0.00416580581647238,-0.0221089880745938,0,0,0,0,1,"10 years","intensifying","intensifying",0,"DNK",0.0089715911290607,"Europe",124.834471151275
"1765","DNK",15,"wb","UDel",-0.0144482391887519,0.0110305650646892,0.000121673365646341,0.00364188751733832,-0.0325383658948421,0,0,0,0,1,"15 years","intensifying","intensifying",0,"DNK",0.0144482391887519,"Europe",90.6571870194738
"54","DOM",0,"wb","UDel",0.0357498546857638,0.0216143988472918,0.000467182237529808,0.0711974687953223,0.000302240576205259,0,1,0,1,0,"Unfiltered","converging","converging",0,"DOM",0.0357498546857638,"Americas",46.2654551285518
"482","DOM",3,"wb","UDel",0.0323596078284314,0.0200206439104181,0.000400826182587763,0.0651934638415172,-0.000474248184654309,0,1,0,1,0,"3 years","converging","converging",0,"DOM",0.0323596078284314,"Americas",49.9484434404046
"910","DOM",5,"wb","UDel",0.0250943963199775,0.0225047442061421,0.000506463511783888,0.0620021768180506,-0.0118133841780956,0,1,0,1,0,"5 years","converging","converging",0,"DOM",0.0250943963199775,"Americas",44.4350751486024
"1338","DOM",10,"wb","UDel",0.00388412894103816,0.0306292162935115,0.00093814889075471,0.054116043662397,-0.0463477857803207,0,1,0,1,0,"10 years","converging","converging",0,"DOM",0.00388412894103816,"Americas",32.6485663367051
"1766","DOM",15,"wb","UDel",-0.0336860950317091,0.0355731071216024,0.001265445950285,0.0246538006477188,-0.0920259907111371,0,1,0,1,0,"15 years","converging","converging",0,"DOM",0.0336860950317091,"Americas",28.1111232870837
"55","DZA",0,"wb","UDel",-0.000326510251040676,0.0264037556802288,0.000697158314021217,0.0429756490645346,-0.043628669566616,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"DZA",0.000326510251040676,"Africa",37.8733999856241
"483","DZA",3,"wb","UDel",0.00721255560643805,0.0263283461695201,0.000693181812022082,0.0503910433244509,-0.0359659321115748,0,0,1,0,0,"3 years","intensifying","intensifying",0,"DZA",0.00721255560643805,"Africa",37.9818767787885
"911","DZA",5,"wb","UDel",-0.000455714733926718,0.0345667752680917,0.00119486195243475,0.0562337967057436,-0.0571452261735971,0,0,1,0,0,"5 years","intensifying","intensifying",0,"DZA",0.000455714733926718,"Africa",28.9295137380979
"1339","DZA",10,"wb","UDel",-0.0139357602699315,0.0541726035660359,0.00293467097712288,0.0749073095783673,-0.10277883011823,0,0,1,0,0,"10 years","intensifying","intensifying",0,"DZA",0.0139357602699315,"Africa",18.4595152193675
"1767","DZA",15,"wb","UDel",0.0261872590755552,0.0730200994674609,0.00533193492623788,0.145940222202191,-0.0935657040510806,0,0,1,0,0,"15 years","intensifying","intensifying",0,"DZA",0.0261872590755552,"Africa",13.6948594605191
"56","ECU",0,"wb","UDel",-0.00919703064721191,0.0144642328987366,0.000209214033348895,0.0145243113067161,-0.03291837260114,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"ECU",0.00919703064721191,"Americas",69.1360549156634
"484","ECU",3,"wb","UDel",-0.00760565928458353,0.0135630360500537,0.000183955946895055,0.0146377198375045,-0.0298490384066715,0,0,0,0,1,"3 years","intensifying","intensifying",0,"ECU",0.00760565928458353,"Americas",73.7298047656552
"912","ECU",5,"wb","UDel",-0.00822589428239459,0.0166912763567426,0.000278598706417156,0.0191477989426633,-0.0355995875074525,0,0,0,0,1,"5 years","intensifying","intensifying",0,"ECU",0.00822589428239459,"Americas",59.9115357404072
"1340","ECU",10,"wb","UDel",-0.01787011980654,0.0361908190997737,0.00130977538711254,0.0414828235170888,-0.0772230631301688,0,0,0,0,1,"10 years","intensifying","intensifying",0,"ECU",0.01787011980654,"Americas",27.6313171371756
"1768","ECU",15,"wb","UDel",-0.0102621405066474,0.0332161190358552,0.0011033105638041,0.044212294712155,-0.0647365757254499,0,0,0,0,1,"15 years","intensifying","intensifying",0,"ECU",0.0102621405066474,"Americas",30.105865134953
"57","EGY",0,"wb","UDel",0.00683384100301752,0.0109668801132586,0.000120272459418586,0.0248195243887616,-0.0111518423827266,0,0,1,1,1,"Unfiltered","intensifying","intensifying",0,"EGY",0.00683384100301752,"Africa",91.183635607636
"485","EGY",3,"wb","UDel",0.00791575471626528,0.0152757890025548,0.000233349729650576,0.0329680486804552,-0.0171365392479247,0,0,1,1,1,"3 years","intensifying","intensifying",0,"EGY",0.00791575471626528,"Africa",65.463067068598
"913","EGY",5,"wb","UDel",0.0230396995366733,0.0230628443700965,0.000531894790439291,0.0608627643036316,-0.0147833652302849,0,0,1,1,1,"5 years","intensifying","intensifying",0,"EGY",0.0230396995366733,"Africa",43.3597861544177
"1341","EGY",10,"wb","UDel",0.0370487777755336,0.0280469722958939,0.000786632654966642,0.0830458123407997,-0.00894825678973239,0,0,1,1,1,"10 years","intensifying","intensifying",0,"EGY",0.0370487777755336,"Africa",35.6544724132808
"1769","EGY",15,"wb","UDel",0.102875166430571,0.0883671828201233,0.00780875899956509,0.247797346255573,-0.0420470133944314,0,0,1,1,1,"15 years","intensifying","intensifying",0,"EGY",0.102875166430571,"Africa",11.3164182458499
"59","ESP",0,"wb","UDel",0.0123414649492399,0.00732235227698741,5.36168428683027e-05,0.0243501226834993,0.000332807214980597,1,1,1,1,1,"Unfiltered","intensifying","intensifying",0,"ESP",0.0123414649492399,"Europe",136.568135781009
"487","ESP",3,"wb","UDel",0.0195368670580183,0.00815855064724626,6.65619486636823e-05,0.0329168901195022,0.00615684399653449,1,1,1,1,1,"3 years","intensifying","intensifying",0,"ESP",0.0195368670580183,"Europe",122.570790234357
"915","ESP",5,"wb","UDel",0.024927790714805,0.0120545673745282,0.000145312594587039,0.0446972812090312,0.00515830022057886,1,1,1,1,1,"5 years","intensifying","intensifying",0,"ESP",0.024927790714805,"Europe",82.9561085794788
"1343","ESP",10,"wb","UDel",0.0332823186096161,0.0173018253707884,0.000299353161161259,0.0616573122177091,0.00490732500152303,1,1,1,1,1,"10 years","intensifying","intensifying",0,"ESP",0.0332823186096161,"Europe",57.797369847944
"1771","ESP",15,"wb","UDel",0.0498680501194226,0.0242711006692192,0.000589086327695373,0.0896726552169421,0.0100634450219031,1,1,1,1,1,"15 years","intensifying","intensifying",0,"ESP",0.0498680501194226,"Europe",41.2012629187521
"61","ETH",0,"wb","UDel",0.0339702695316318,0.0373096375945373,0.00139200905743571,0.0951580751866729,-0.0272175361234093,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"ETH",0.0339702695316318,"Africa",26.8027261713852
"489","ETH",3,"wb","UDel",0.0362277523676363,0.035607875188714,0.00126792077545503,0.0946246676771272,-0.0221691629418546,0,0,0,1,0,"3 years","intensifying","intensifying",0,"ETH",0.0362277523676363,"Africa",28.0836751617505
"917","ETH",5,"wb","UDel",0.0504560913888065,0.0615632670096525,0.00379003584490176,0.151419849284637,-0.0505076665070235,0,0,0,1,0,"5 years","intensifying","intensifying",0,"ETH",0.0504560913888065,"Africa",16.2434524445106
"1345","ETH",10,"wb","UDel",-0.0415990033461064,0.0827629216275587,0.00684970119632943,0.0941321881230899,-0.177330194815303,0,0,0,1,0,"10 years","intensifying","intensifying",0,"ETH",0.0415990033461064,"Africa",12.0827053991653
"1773","ETH",15,"wb","UDel",-0.0693465811861817,0.0684817777184185,0.00468975387947489,0.0429635342720247,-0.181656696644388,0,0,0,1,0,"15 years","intensifying","intensifying",0,"ETH",0.0693465811861817,"Africa",14.602424664146
"62","FIN",0,"wb","UDel",0.00235330166104767,0.00315793983677117,9.97258401266634e-06,0.00753232299335239,-0.00282571967125705,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"FIN",0.00235330166104767,"Europe",316.66214421059
"490","FIN",3,"wb","UDel",0.000842660639974878,0.00546056940040913,2.98178181766845e-05,0.00979799445664586,-0.0081126731766961,0,0,0,1,0,"3 years","intensifying","intensifying",0,"FIN",0.000842660639974878,"Europe",183.131085180435
"918","FIN",5,"wb","UDel",-0.00279976983929007,0.00548904049825831,3.01295655915198e-05,0.00620225657785355,-0.0118017962564337,0,0,0,1,0,"5 years","intensifying","intensifying",0,"FIN",0.00279976983929007,"Europe",182.181202765274
"1346","FIN",10,"wb","UDel",-0.00655952375787256,0.0172473775028816,0.000297472030726906,0.0217261753468533,-0.0348452228625984,0,0,0,1,0,"10 years","intensifying","intensifying",0,"FIN",0.00655952375787256,"Europe",57.9798290976657
"1774","FIN",15,"wb","UDel",-0.0243277278148427,0.0360139721493719,0.00129700618997573,0.0347351865101272,-0.0833906421398125,0,0,0,1,0,"15 years","intensifying","intensifying",0,"FIN",0.0243277278148427,"Europe",27.7670009809635
"63","FJI",0,"wb","UDel",0.0141683178113724,0.024114520705343,0.000581510108848415,0.0537161317681348,-0.0253794961453901,0,0,1,1,1,"Unfiltered","intensifying","intensifying",0,"FJI",0.0141683178113724,"Oceania",41.4687902040049
"491","FJI",3,"wb","UDel",0.0120912561310554,0.0281544085447763,0.00079267072050617,0.0582644861444885,-0.0340819738823776,0,0,1,1,1,"3 years","intensifying","intensifying",0,"FJI",0.0120912561310554,"Oceania",35.5184161801736
"919","FJI",5,"wb","UDel",0.00137767088298674,0.0421416914063842,0.00177592215459091,0.0704900447894568,-0.0677347030234833,0,0,1,1,1,"5 years","intensifying","intensifying",0,"FJI",0.00137767088298674,"Oceania",23.7294699530856
"1347","FJI",10,"wb","UDel",0.024928511356903,0.0742451204248541,0.00551233790690109,0.146690508853664,-0.0968334861398577,0,0,1,1,1,"10 years","intensifying","intensifying",0,"FJI",0.024928511356903,"Oceania",13.4688986195683
"1775","FJI",15,"wb","UDel",0.0381721084339645,0.0637794902820382,0.00406782338063661,0.142770472496507,-0.0664262556285781,0,0,1,1,1,"15 years","intensifying","intensifying",0,"FJI",0.0381721084339645,"Oceania",15.6790215095467
"64","FRA",0,"wb","UDel",0.00706218741508574,0.00291056118648194,8.47136642025515e-06,0.0118355077609161,0.00228886706925536,1,1,1,1,1,"Unfiltered","intensifying","intensifying",0,"FRA",0.00706218741508574,"Europe",343.576353812621
"492","FRA",3,"wb","UDel",0.00505327035732951,0.00412966649693172,1.70541453758803e-05,0.0118259234122975,-0.00171938269763851,1,1,1,1,1,"3 years","intensifying","intensifying",0,"FRA",0.00505327035732951,"Europe",242.1503045689
